%eval_id interface     ClTemp1100     ClTemp1130     ClTemp1200     ClTemp1230     ClTemp1330             f1 
200          NO_ID    24.93500664    26.48713771    25.26500194             28    26.93000361    357498.5996 
201          NO_ID    27.22551366             20    26.84913716     27.9982775    27.83842997     348164.276 
202          NO_ID    23.62046074    26.69052171    20.93454435     23.8272142    27.90424098     371709.487 
203          NO_ID    26.72081807    22.01164127    27.74164882    27.06052514             28    340316.6882 
204          NO_ID     25.0692268    27.52272213     26.3601114    24.00531263    26.30665349    370000.3397 
205          NO_ID    25.01750222    26.60938361    26.61650443    24.43486807    26.13853767    369667.7116 
206          NO_ID    27.83162429    26.31088405    27.95793931             28    24.58736405    364390.3228 
207          NO_ID    25.40167493    22.48270832    27.56600975             28             28    357084.4226 
208          NO_ID    24.57790866    24.63145176    26.29141545    27.92397956     27.0180484     356164.385 
209          NO_ID    24.80879288    24.31452642    26.00291367    26.09895525    25.17856571    400403.6869 
210          NO_ID    25.44727471    20.92618925    27.69090611    26.79518851    25.23361584    401446.3284 
211          NO_ID    21.10121066    21.61311605    23.59461038    25.06774414             28    388332.8854 
212          NO_ID    26.86081937     27.9945248    27.53214824    27.41594847    27.80064909    324836.7929 
213          NO_ID    25.12812027     27.2732194    26.84697945             20    25.96977656    378386.7626 
214          NO_ID    24.54193989    25.39358466    26.23685364             28    27.42135672    357286.1508 
215          NO_ID             28             20    23.29618245    22.25418919    27.02686681    379636.2042 
216          NO_ID    27.95975161             20    23.77070532             28     27.6960516    364300.6449 
217          NO_ID     23.4376219    20.41391735    25.31815101    21.35817838    25.43382369    427359.7896 
218          NO_ID     27.9411095    20.40173143             28    26.11273736    27.56870455    340807.0885 
219          NO_ID     25.3417264    23.95183678    22.33493987    24.37861458    26.75057854    399379.1376 
220          NO_ID    26.74079906    23.39545029     27.2331038    24.62975812    27.42507659    356453.0571 
221          NO_ID    25.67904952    23.76262313       23.68846    26.28072456    27.85975686    355897.4451 
222          NO_ID    27.63794456    21.60154105    27.87038551    25.49707224    27.55772874    357452.2241 
223          NO_ID    20.17121255    20.62363659    23.78642412    27.49043066    26.56694921     383220.199 
224          NO_ID    26.85647437    24.96719509             28     24.4547183             28    356683.6644 
225          NO_ID             20    26.85753855    27.40640785    21.82499909      27.203833    364156.3088 
226          NO_ID    25.36800187    20.67428894    26.45373267    25.18890147             28    373419.1489 
227          NO_ID    24.32728234    20.24710587             28    24.84489648    26.91326806    371961.2817 
228          NO_ID    20.27218787    25.64465994    26.78134591    22.24861153    26.68171168    367285.5583 
229          NO_ID     25.3650442    21.20765471    27.34452207    25.44167903    27.25512837    373931.2865 
230          NO_ID    24.90301931     24.9759246    26.98292685             28    27.36437526    357431.5896 
231          NO_ID    22.69998919             28    27.52240599    26.06522247    27.62217165    340807.0885 
232          NO_ID    25.48921028             28    21.71518902    21.28649353    27.94991181     372708.654 
233          NO_ID    26.10364937    22.01948337    27.49627831             28             28     340439.287 
234          NO_ID    23.87488961    23.48925885             28    25.91194647    26.63295626    367429.8943 
235          NO_ID    24.82935595    21.19951768    24.60423089             28    27.29978005    372221.6245 
236          NO_ID    22.69625985    24.59877229             28    22.68649735    25.40842293    410880.7273 
237          NO_ID    24.29856773    25.83017642    25.53119832    27.78486637    27.97646418    356918.3493 
238          NO_ID    25.74729328    21.02722648    27.72780307    23.31495061             28    356063.5184 
239          NO_ID    23.89101053    26.31145243    25.53974321     25.6008169             28    356774.0133 
240          NO_ID    27.72614482             20             28    27.58327771    27.65006674    348676.4135 
241          NO_ID    23.02336681    25.31134942    21.00168625    23.11888662    27.75741452    388700.6868 
242          NO_ID    27.82731292    22.26828648    27.49805598             28    26.78767088    351651.6125 
243          NO_ID    24.14413081    27.25802447    26.78514943    23.88985451    26.45686205    367841.4291 
244          NO_ID     24.6147233    27.68619952    27.01611811    23.47778472    25.36418465    400591.4974 
245          NO_ID    25.32903218    27.17522144    23.99802287             28    27.51674085    357452.2241 
246          NO_ID    25.06250624    22.05512674     25.7483191    26.14079229             28     356752.276 
247          NO_ID    24.12846931    24.48007247    26.34881208     27.1440339      27.623258    356453.0571 
248          NO_ID    24.07039033    24.49803791     25.2101791     27.9147366    27.89364087     372708.654 
249          NO_ID    26.35447701    24.34517918    27.32965356    26.34637834             28    340316.6882 
250          NO_ID    21.08289976    20.92747903    23.59959676    26.87497412    27.93367282     371709.487 
251          NO_ID    20.29127906             28    27.09933234    22.27118831    27.02046263     356308.721 
252          NO_ID    25.95575311             28    25.46033056    21.75940265    27.87022829    356918.3493 
253          NO_ID    26.37424482    20.82628135    26.91497857    26.50467285    27.77899821    340540.1536 
254          NO_ID    25.48833681    25.19069067    26.20005939             28     26.5340933    369139.5563 
255          NO_ID    27.21866569             20     23.1682248    24.52992424    27.81849902    379557.0748 
256          NO_ID     26.7987876             28    27.51871939             28    27.99364938    324836.7929 
257          NO_ID             28      24.992903             28    24.48406802             28    356989.7802 
258          NO_ID    24.12782014    25.52562436    25.49253684     27.7161631             28     373563.485 
259          NO_ID             28    20.76310635    27.59537558    26.49698057    25.96146126    354204.4485 
260          NO_ID    25.02312897    20.74153903    25.33726748    25.25799922    27.59553262    390410.3488 
261          NO_ID    25.33819063    23.02638914    27.42680973    25.46466258             28     373563.485 
262          NO_ID             28    21.57878281             28    25.41819123    26.00632826    370416.3456 
263          NO_ID    27.06692673             20    27.59133664    27.12398837    27.47990038    348532.0775 
264          NO_ID    25.63486548    24.37533275    25.84422905    24.78130464             28    355897.4451 
265          NO_ID             28    20.35965892             28    26.38392231             28    340461.0242 
266          NO_ID    27.36937723    24.92319545     25.8666636     27.0752492    27.85661379    340774.3346 
267          NO_ID    24.81397777    26.57400454    23.31216543             28             28    356085.2556 
268          NO_ID    24.40261811             20    20.89779625    26.32565571    27.48169678    379780.5402 
269          NO_ID    20.33084341    25.97752539    27.09827631    22.19151139    26.56292267    367429.8943 
270          NO_ID    25.50339595    22.01117248    27.67194876    24.82214996    27.89639124     372708.654 
271          NO_ID    24.52110113    27.63365785    27.32008041    22.11572993    26.77393054    367275.8439 
272          NO_ID    25.48409825             28    23.39904492    27.75823769             28    357084.4226 
273          NO_ID             28    20.62870256    27.18835291             28     27.8750545    340605.3603 
274          NO_ID    24.81698238    21.93873413             28    25.84070119     26.7338943    367109.7706 
275          NO_ID    23.14530126      26.713052    24.77738315    24.89195267    27.57055677    372336.1166 
276          NO_ID    25.53953036    27.14796303     25.3677643    26.53936633             28    357794.9176 
277          NO_ID    23.97864619    25.64134395     25.7545332    27.97007785             28    340273.2137 
278          NO_ID    26.04879606             20    26.73081394    26.94415677    26.25669801    360870.6452 
279          NO_ID    22.59700964    27.53266639    27.78172069    25.69215002    27.40530203    340807.0885 
280          NO_ID    26.29999809    21.82681471             28    24.54683289             28    356085.2556 
281          NO_ID    24.08192494     23.2709105     20.2273116    22.64514681    27.60148691    387845.8559 
282          NO_ID    21.65417182    27.37028369    25.08899745    25.21629224    24.07507924    422486.9338 
283          NO_ID    27.54268883    21.55767667             28    27.46130405    27.96992826    340605.3603 
284          NO_ID     23.9045714    24.29319795    26.23692051    27.19907487    27.67054293    356431.3198 
285          NO_ID             28             20    27.35222263    24.59912658             20     434296.777 
286          NO_ID    25.84045404    25.90620963    24.56490481    20.21905788             28    355897.4451 
287          NO_ID    23.40916169    24.35491753    26.05476341    27.53897777    27.43877939    356431.3198 
288          NO_ID    26.42759243    20.87493407     27.7017031    23.41850897    25.66063182    369828.6798 
289          NO_ID    27.44530481    20.73825929    27.18994991    26.45084795             28    340461.0242 
290          NO_ID    22.26971318    20.00028669    25.09754562             28    27.06036614    380491.0351 
291          NO_ID     25.6659212    25.73589211             28             20             28    347976.4655 
292          NO_ID    25.31077852             28    23.67841535             28    27.78375963    357452.2241 
293          NO_ID    27.47045582    25.29828606             28    25.35533695    27.61544829    358307.0551 
294          NO_ID    23.65831796             28    26.56611415     22.4070314    26.52354611    367451.6316 
295          NO_ID     25.9498955    24.58334972    26.25004005    27.83854343    26.89148975    340352.3431 
296          NO_ID    27.42540603    27.64837639             28     23.0754154    27.88447483    340605.3603 
297          NO_ID    23.29923168    24.54198919    26.16349319    27.63431122    27.45371892    356431.3198 
298          NO_ID    24.22692186     25.1208175    24.84322395             28             28    372712.9935 
299          NO_ID     25.6678757             20             28    27.62590484             28    348142.5388 
300          NO_ID    26.99901772     20.9176115    27.95828545    27.53732736    27.26886687    340828.8257 
301          NO_ID    24.68023184    25.17545966    26.50064319    27.78923006     26.3996354    368591.4629 
302          NO_ID             28             20    27.52902096    26.93733941    27.92518292     348164.276 
303          NO_ID    21.98499279    27.47982759    27.73586671    25.86787948    27.54010023    340807.0885 
304          NO_ID    20.96632241    20.83048232    24.53997468    27.80379462    27.63027057    372221.6245 
305          NO_ID    27.88189585             28             28    24.45272133             28    340605.3603 
306          NO_ID    27.79501342    25.13892494             28    27.84209351    23.78338139    380542.0611 
307          NO_ID    25.51507521    26.24488583    24.76049987    25.89940445    24.38583976    399865.3584 
308          NO_ID    27.46103453     22.0627954    27.04454161    27.39640238    27.32451457    340828.8257 
309          NO_ID             20    25.41946149    27.08275124    21.74196563    26.66358515    391778.2818 
310          NO_ID    24.42447056    25.48210142    26.38625907             28    27.54357148    357307.8881 
311          NO_ID    24.34697643             28    27.44927361    21.31553224    26.94496981     356308.721 
312          NO_ID    25.36074835             28             28     26.9560533             28    341315.8552 
313          NO_ID             28    22.47038139             28             28    27.40173045    340973.1618 
314          NO_ID    26.01475332    20.36000482    27.55252726    26.77836219    27.87649672    340294.9509 
